Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Classification,Level,Job Category,Full-Time/Part-Time indicator,Career Level,Work Location,Division/Work Unit,Residency Requirement,Salary From Annual,Salary To Annual,Title Seniority,Borough,Salary Spread,Is Full Time,Is External,Career Level Encoded,Job Category Encoded,Agency Encoded,Borough Encoded,Title Seniority Encoded,Title Classification Encoded,Posting Type Encoded
571110,DEPARTMENT OF TRANSPORTATION,Internal,1,Manager of Design & Construction,CIVIL ENGINEER,Competitive-1,3,"Engineering, Architecture, & Planning",F,Experienced (non-manager),55 Water St Ny Ny,Bureau of Bridges Exec Hdqtr,New York City Residency is not required for this position,90114.0,122168.0,Manager,Other,32054.0,1,0,3,123,18,3,3,0,1
613237,DEPT OF DESIGN & CONSTRUCTION,External,1,Executive Assistant,COMMUNITY COORDINATOR,Non-Competitive-5,0,Administration & Human Resources,F,Experienced (non-manager),30-30 Thomson Ave L I City Qns,Infra-Executive,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",59116.0,67983.0,Executive,Queens,8867.0,1,1,3,0,20,4,1,3,0
606416,DEPARTMENT FOR THE AGING,Internal,1,Silver Star- Anti-Ageism Intergenerational Project,ASSOCIATE STAFF ANALYST,Competitive-1,0,Social Services,P,Experienced (non-manager),"2 Lafayette St., N.Y.",Social Svc & Direct Svc,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",93600.0,93600.0,Standard,Other,0.0,0,0,3,170,9,3,6,0,1
624516,BUSINESS INTEGRITY COMMISSION,Internal,1,General Counsel,EXECUTIVE AGENCY COUNSEL,Non-Competitive-5,M7,"Legal Affairs Policy, Research & Analysis Public Safety, Inspections, & Enforcement",F,Executive,"100 Church St., N.Y.",Default,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",165000.0,175000.0,Standard,Other,10000.0,1,0,5,162,4,3,6,3,1
628094,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Referral Specialist, Bureau of Early Intervention",CLERICAL ASSOCIATE,Competitive-1,4,"Constituent Services & Community Programs Health Policy, Research & Analysis",F,Experienced (non-manager),NYC - All Boroughs,Early Intervention,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",43728.0,50287.0,Standard,Other,6559.0,1,0,3,105,22,3,6,0,1
550478,FINANCIAL INFO SVCS AGENCY,Internal,1,HELP DESK LEVEL 1 REPRESENTATIVE,CLERICAL ASSOCIATE,Competitive-1,2,"Technology, Data & Innovation",F,Experienced (non-manager),5 Manhattan West,Adm/User Support,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",32850.0,48940.0,Standard,Manhattan,16090.0,1,0,3,171,31,2,6,0,1
623021,HOUSING PRESERVATION & DVLPMNT,Internal,1,"Assistant Commissioner, Special Needs Housing",ADMINISTRATIVE PROJECT DIRECTO,Non-Competitive-5,M3,Constituent Services & Community Programs,F,Executive,100 Gold Street,Special Needs Housing,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",150000.0,150000.0,Executive,Other,0.0,1,0,5,76,33,3,1,3,1
626414,DEPT OF DESIGN & CONSTRUCTION,Internal,1,IT Project Manager,IT PROJECT SPECIALIST,Pending Classification-2,0,"Technology, Data & Innovation",F,Manager,30-30 Thomson Ave L I City Qns,T+I/APPLICATIONS DEVELOPMENT,New York City Residency is not required for this position,75000.0,120200.0,Manager,Queens,45200.0,1,0,4,171,20,4,3,4,1
628012,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Quality Analyst, Crisis Services, Bureau of Mental Health",CITY RESEARCH SCIENTIST,Non-Competitive-5,1,"Health Policy, Research & Analysis",F,Experienced (non-manager),42-09 28th Street,Mental Health,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",70087.0,77097.0,Standard,Other,7010.0,1,1,3,156,22,3,6,3,0
618693,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Product Distribution Coordinator, Bureau of Hepatitis, HIV, and STI",PUBLIC HEALTH EDUCATOR,Competitive-1,1,Health,F,Experienced (non-manager),42-09 28th Street,HIV Programs,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",56869.0,64262.0,Standard,Other,7393.0,1,0,3,152,22,3,6,0,1
601771,MAYORS OFFICE OF CONTRACT SVCS,External,1,IT Operations (College Aide),COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,1,"Technology, Data & Innovation",F,Student,255 Greenwich Street,Technology,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",32240.0,37440.0,Standard,Other,5200.0,1,1,2,171,39,3,6,3,0
627298,DEPT OF DESIGN & CONSTRUCTION,External,1,Senior Project Manager,CONSTRUCTION PROJECT MANAGER,Competitive-1,2,"Engineering, Architecture, & Planning",F,Manager,30-30 Thomson Ave L I City Qns,PUB BLDGS/CPD/Library/NYPL,New York City Residency is not required for this position,74041.0,85147.0,Manager,Queens,11106.0,1,1,4,123,20,4,3,0,0
612485,HRA/DEPT OF SOCIAL SERVICES,External,4,GROUP PROCESSING WORKER,ELIGIBILITY SPECIALIST,Competitive-1,3,Social Services,F,Entry-Level,375 Pearl Street,Office Of Revenue/Admin-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",43777.0,50343.0,Standard,Other,6566.0,1,1,1,170,34,3,6,0,0
621424,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Child Care Inspector, Bureau of Childcare",PUBLIC HEALTH SANITARIAN,Competitive-1,1,"Health Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),NYC - All Boroughs,Child Care,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",49961.0,49961.0,Standard,Other,0.0,1,0,3,157,22,3,6,0,1
552861,DEPT OF ENVIRONMENT PROTECTION,External,1,Chief of Strategic Planning,ADMINISTRATIVE ENGINEER,Competitive-1,M2,"Engineering, Architecture, & Planning",F,Manager,96-05 Horace Harding Expway,Program Management,New York City Residency is not required for this position,64922.0,173486.0,Executive,Other,108564.0,1,1,4,123,21,3,1,0,0
622277,NYC HOUSING AUTHORITY,External,1,Engineering Auditor,CONSTRUCTION PROJECT MANAGER,Competitive-1,1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),A&CM Engineering Audit,Engineering Audit,NYCHA has no residency requirements.,62370.0,93587.0,Standard,Other,31217.0,1,1,3,123,43,3,6,0,0
597107,DEPARTMENT OF TRANSPORTATION,Internal,3,Civil Engineer Intern - Design and Construction,CIVIL ENGINEERING INTERN,Competitive-1,0,"Engineering, Architecture, & Planning",F,Experienced (non-manager),"33-00 Northern Blvd., Lic Ny",Design & Construction,New York City Residency is not required for this position,56181.0,68034.0,Junior,Other,11853.0,1,0,3,123,18,3,2,0,1
623666,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Laboratory Associate II, Bureau of the Public Health Laboratory",LABORATORY ASSOCIATE,Competitive-1,2,"Constituent Services & Community Programs Health Policy, Research & Analysis",F,Experienced (non-manager),"455 First Ave., N.Y.",Virology/Immunology,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",49033.0,52545.0,Mid,Other,3512.0,1,0,3,105,22,3,4,0,1
621424,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Child Care Inspector, Bureau of Childcare",PUBLIC HEALTH SANITARIAN,Competitive-1,1,"Health Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),NYC - All Boroughs,Child Care,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",49961.0,49961.0,Standard,Other,0.0,1,1,3,157,22,3,6,0,0
606838,DEPARTMENT OF TRANSPORTATION,Internal,1,"Deputy Director, Freight Corridors & Operations",TRANSPORTATION SPECIALIST,Competitive-1,3,"Engineering, Architecture, & Planning Policy, Research & Analysis",F,Experienced (non-manager),55 Water St Ny Ny,Regional & Strategic Planning,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",81571.0,119554.0,Director,Other,37983.0,1,0,3,129,18,3,0,0,1
620293,HRA/DEPT OF SOCIAL SERVICES,Internal,1,FAIR HEARING PROCESS SPECIALIST,BENEFITS OPPORTUNITY SPECIALIS,Competitive-1,0,Administration & Human Resources Social Services,F,Experienced (non-manager),470 Vanderbilt Ave,Fair Hearing NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the city for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",46318.0,53266.0,Standard,Other,6948.0,1,0,3,46,34,3,6,0,1
618347,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Nurse Practitioner, Bureau of Public Health Clinics",ADMINISTRATIVE PUBLIC HEALTH N,Competitive-1,0,"Constituent Services & Community Programs Health Policy, Research & Analysis",F,Experienced (non-manager),1309 Fulton Ave Bronx,Clinical Operations,New York City Residency is not required for this position,58700.0,125000.0,Standard,Manhattan,66300.0,1,0,3,105,22,2,6,0,1
607584,HRA/DEPT OF SOCIAL SERVICES,External,15,MEDICAID HELPLINE AGENT,ELIGIBILITY SPECIALIST,Competitive-1,2,Social Services,F,Experienced (non-manager),470 Vanderbilt Ave,Constituent Services-NM MD,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",41248.0,62333.0,Standard,Other,21085.0,1,1,3,170,34,3,6,0,0
607025,HRA/DEPT OF SOCIAL SERVICES,Internal,1,Service Contract Procurement Analyst,PROCUREMENT ANALYST,Competitive-1,1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),375 Pearl Street,General Support Services-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",41395.0,70212.0,Standard,Other,28817.0,1,0,3,135,34,3,6,0,1
590646,HRA/DEPT OF SOCIAL SERVICES,External,1,CUSTOMER RESOLUTION SUPERVISOR,ASSOCIATE JOB OPPORTUNITY SPEC,Competitive-1,2,Social Services,F,Experienced (non-manager),4 World Trade Center,FIA Operations-NM,New York City Residency is not required for this position,66430.0,76394.0,Manager,Other,9964.0,1,1,3,170,34,3,3,0,0
611998,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Field Staff, Bureau of Immunization",PUBLIC HEALTH EPIDEMIOLOGIST,Competitive-1,1,"Constituent Services & Community Programs Health Policy, Research & Analysis",F,Experienced (non-manager),42-09 28th Street,Immunization Registry,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",60617.0,69709.0,Standard,Other,9092.0,1,1,3,105,22,3,6,0,0
624446,NYC HOUSING AUTHORITY,Internal,4,Stationary Engineer,STATIONARY ENGINEER,Competitive-1,0,Building Operations & Maintenance,F,Experienced (non-manager),Heating Mgt-Operations,Heating Mgmt & Svcs Dept,NYCHA has no residency requirements.,132288.0,132288.0,Standard,Other,0.0,1,0,3,50,43,3,6,0,1
628086,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Early Intervention Official Designee, Bureau of Early Intervention",SR HEALTHCARE PROG PLAN ANLYST,Non-Competitive-5,1,"Constituent Services & Community Programs Health Policy, Research & Analysis",F,Experienced (non-manager),16 Court St,Early Intervention,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",56625.0,56625.0,Standard,Other,0.0,1,1,3,105,22,3,6,3,0
622543,DEPT OF DESIGN & CONSTRUCTION,External,1,Timekeeper,COMMUNITY ASSOCIATE,Non-Competitive-5,0,Administration & Human Resources,F,Experienced (non-manager),30-30 Thomson Ave L I City Qns,HRSD/TIME MANAGEMENT,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",41887.0,55316.0,Standard,Queens,13429.0,1,1,3,0,20,4,6,3,0
628373,DEPT OF PARKS & RECREATION,External,1,Associate Park Service Worker for Fleet,ASSOCIATE PARK SERVICE WORKER,Competitive-1,0,Building Operations & Maintenance,F,Experienced (non-manager),Randalls Island 5-Boro Shops,CW FLEET,"Residency in New York City, Nassau, Orange, Rockland, Suffolk, Putnam or Westchester counties required for employees with over two years of city service. New York City residency required within 90 days of hire for all other candidates.",49453.872,49453.872,Mid,Other,0.0,1,1,3,50,23,3,4,0,0
539031,HRA/DEPT OF SOCIAL SERVICES,Internal,1,SNAP EMPLOYMENT INITIATIVE ANALYST,ASSOCIATE STAFF ANALYST,Competitive-1,0,"Policy, Research & Analysis Social Services",F,Experienced (non-manager),4 World Trade Center,Employment/Contract Svcs-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",70611.0,105138.0,Standard,Other,34527.0,1,0,3,168,34,3,6,0,1
615080,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Public Health Advisor, Bureau of Hepatitis, HIV, and STI",PUBLIC HEALTH ADVISER,Competitive-1,2,"Constituent Services & Community Programs Health Policy, Research & Analysis",F,Experienced (non-manager),42-09 28th Street,HIV Programs,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",51528.0,59257.0,Standard,Other,7729.0,1,0,3,105,22,3,6,0,1
623023,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Queens North CB Inspection Supervisor,ENGINEERING TECHNICIAN,Competitive-1,4,"Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),"329 Greenpoint Ave., Brooklyn",QUALITY ASSURANCE,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",70457.0,70457.0,Manager,Brooklyn,0.0,1,0,3,169,21,1,3,0,1
602141,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,City Mortuary Technician (Per Diem),City Mortuary Technician,Labor-3,0,Health,P,Entry-Level,"520 1St Ave., N.Y.",OCME - Mortuary Operations,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",48282.832,63160.448,Standard,Other,14877.616000000002,0,0,1,152,22,3,6,2,1
546479,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Assistant Environmental Engineer,ASSISTANT ENVIRONMENTAL ENGINE,Competitive-1,0,"Engineering, Architecture, & Planning",F,Entry-Level,59-17 Junction Blvd Corona Ny,AIR PERMITTING,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",57078.0,85646.0,Mid,Queens,28568.0,1,0,1,123,21,4,4,0,1
607697,HRA/DEPT OF SOCIAL SERVICES,Internal,2,PEU OUTREACH SPECIALIST,COMMUNITY ASSOCIATE,Non-Competitive-5,0,Administration & Human Resources Social Services,F,Entry-Level,"1218 Union St, Brooklyn",Mayor's Anti-Displ Init Nm,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",41887.0,69709.0,Standard,Brooklyn,27822.0,1,0,1,46,34,1,6,3,1
611556,FINANCIAL INFO SVCS AGENCY,External,1,LEGAL-ADMINISTRATIVE MANAGER,ADM MANAGER-NON-MGRL FRM M1/M2,Competitive-1,1,Legal Affairs,F,Experienced (non-manager),5 Manhattan West,ADM/Legal,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",60718.0,90773.0,Manager,Manhattan,30055.0,1,1,3,160,31,2,3,0,0
590620,HRA/DEPT OF SOCIAL SERVICES,Internal,1,SENIOR ATTORNEY,AGENCY ATTORNEY,Non-Competitive-5,3,Administration & Human Resources Legal Affairs Social Services,F,Experienced (non-manager),4 World Trade Center,Office Of Legal Affairs-NM,New York City Residency is not required for this position,79620.0,91563.0,Senior,Other,11943.0,1,0,3,41,34,3,5,3,1
512652,HRA/DEPT OF SOCIAL SERVICES,External,2,UNIT CLERK,CLERICAL ASSOCIATE,Competitive-1,3,Constituent Services & Community Programs Communications & Intergovernmental Affairs Social Services,F,Experienced (non-manager),"400 8Th Ave., N.Y.",Hasa Hiv/Aids Svcs Admin-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",36390.0,41848.0,Standard,Other,5458.0,1,1,3,88,34,3,6,0,0
628296,BRONX DISTRICT ATTORNEY,Internal,1,Therapist,COMMUNITY COORDINATOR,Non-Competitive-5,0,"Constituent Services & Community Programs Legal Affairs Public Safety, Inspections, & Enforcement Social Services",F,Experienced (non-manager),198 E161St Street Bronx N.Y.,Support Staff,City Residency is not required for this position,75000.0,75000.0,Standard,Bronx,0.0,1,0,3,116,3,0,6,3,1
596610,HRA/DEPT OF SOCIAL SERVICES,Internal,6,CASE MANAGEMENT WORKER,CASEWORKER,Competitive-1,0,Social Services,F,Experienced (non-manager),"32-20 Northern Blvd, L.I.C. Ny",Off Of ChildÂ  Enforc-NM,New York City Residency is not required for this position,45329.0,52128.0,Standard,Other,6799.0,1,0,3,170,34,3,6,0,1
627990,NYC HOUSING AUTHORITY,External,1,CARETAKER X,CARETAKER (HA),Labor-3,0,Building Operations & Maintenance,F,Entry-Level,Carver,Manhattan Property Management,NYCHA has no Residency Requirements.,36006.0,50569.0,Standard,Other,14563.0,1,1,1,50,43,3,6,2,0
625624,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Public Health Nurse II, Bureau of School Health",PUBLIC HEALTH NURSE,Competitive-1,2,"Constituent Services & Community Programs Health Policy, Research & Analysis",F,Experienced (non-manager),"1 Fordham Plaza, Bronx",SH Nursing Services & Prof Dev,New York City Residency is not required for this position,86368.0,86368.0,Standard,Bronx,0.0,1,0,3,105,22,0,6,0,1
539938,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Laboratory Associate II, Bureau of the Public Health Laboratory",LABORATORY ASSOCIATE,Competitive-1,2,"Constituent Services & Community Programs Health Policy, Research & Analysis Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),"455 First Ave., N.Y.",Microbiology,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",49033.0,52545.0,Mid,Other,3512.0,1,1,3,106,22,3,4,0,0
626846,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"System Administrator, Bureau of Network Technology Services",COMPUTER ASSOC (OPERATIONS),Competitive-1,2,"Health Technology, Data & Innovation",F,Experienced (non-manager),42-09 28th Street,Network Technology Services,New York City Residency is not required for this position,67170.0,84533.0,Standard,Other,17363.0,1,1,3,159,22,3,6,0,0
627304,NYC HOUSING AUTHORITY,Internal,1,CARETAKER X (HA),CARETAKER (HA),Labor-3,0,Building Operations & Maintenance,F,Entry-Level,Richmond Terrace,Queens/SI Property Mgmt,NYCHA has no Residency Requirements.,36006.0,50569.0,Standard,Other,14563.0,1,0,1,50,43,3,6,2,1
612990,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Office Manager, Bureau of Early Intervention",PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,3,"Administration & Human Resources Health Policy, Research & Analysis",F,Experienced (non-manager),90-27 Parsons Boulevard,Early Intervention,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",58695.0,67499.0,Manager,Other,8804.0,1,1,3,36,22,3,3,0,0
527824,NYC HOUSING AUTHORITY,Internal,1,Plumber,PLUMBER,Competitive-1,0,Building Operations & Maintenance,F,Experienced (non-manager),Manhattan Floating Staff,Manhattan Property Management,NYCHA has no residency requirements.,109803.2,109803.2,Standard,Manhattan,0.0,1,0,3,50,43,2,6,0,1
586755,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Chief of Bluebelt Planning and Design,ADMINISTRATIVE CITY PLANNER,Competitive-1,M2,"Engineering, Architecture, & Planning",F,Manager,59-17 Junction Blvd Corona Ny,"CAP. PLAN. - ADMIN.,BLUEBELT",New York City Residency is not required for this position,64922.0,173486.0,Executive,Queens,108564.0,1,0,4,123,21,4,1,0,1
571149,DEPARTMENT OF TRANSPORTATION,Internal,1,Civil Engineer Intern,CIVIL ENGINEERING INTERN,Competitive-1,0,"Engineering, Architecture, & Planning",F,Experienced (non-manager),55 Water St Ny Ny,Bridge Repair/PM Headquarters,New York City Residency is not required for this position,51413.0,62260.0,Junior,Other,10847.0,1,0,3,123,18,3,2,0,1
618200,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Early Childhood Education Consultant, Bureau of Childcare",CONSULTANT (EARLY CHILDHOOD ED,Competitive-1,1,"Health Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),NYC - All Boroughs,Child Care,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",72603.0,72603.0,Standard,Other,0.0,1,1,3,157,22,3,6,0,0
582627,DEPT OF ENVIRONMENT PROTECTION,External,1,Applications Developer,COMPUTER ASSOC (SOFTWARE),Competitive-1,3,"Finance, Accounting, & Procurement Technology, Data & Innovation",F,Experienced (non-manager),59-17 Junction Blvd Corona Ny,MUNI SEPARATE STORM SWR SYSTEM,New York City Residency is not required for this position,76584.0,112111.0,Standard,Queens,35527.0,1,1,3,144,21,4,6,0,0
606368,HRA/DEPT OF SOCIAL SERVICES,External,1,"OFFICE OF BUDGET ADMINISTRATION, REVENUE ANALYST",ASSOCIATE STAFF ANALYST,Competitive-1,0,"Finance, Accounting, & Procurement",F,Experienced (non-manager),4 World Trade Center,Budget Administration-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",70611.0,105138.0,Standard,Other,34527.0,1,1,3,135,34,3,6,0,0
627817,HOUSING PRESERVATION & DVLPMNT,External,1,Assistant Architect (Scope/Intake Services),CONSTRUCTION PROJECT MANAGER,Competitive-1,2,"Engineering, Architecture, & Planning",F,Experienced (non-manager),100 Gold Street,Design Services,New York City Residency is not required for this position,74041.0,85147.0,Mid,Other,11106.0,1,1,3,123,33,3,4,0,0
590706,HRA/DEPT OF SOCIAL SERVICES,Internal,1,PERFORMANCE DATA SENIOR ANALYST,STAFF ANALYST,Competitive-1,2,Social Services,F,Experienced (non-manager),253 Broadway New York Ny,Off Of Supp Accountability-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",62470.0,71840.0,Senior,Manhattan,9370.0,1,0,3,170,34,2,5,0,1
